codi_grup;arxiu;codi_arxiu;fons;codi_fons;tipus_unitat;cod_unitat;codi_referencia;unitat_installacio;nivell_descripcio;titol_unitat_documental;cronologia;data_inici;continu-discontinu;data_fi;sense_data;classificacio;codi_classificacio;procedencia;codi_procedencia;serie_cataleg;codi_serie_cataleg;expedient_inicial;expedient_final;descripcio;observacions;reportatge;volum;llogaret;municipi_longitud;municipi_latitud;llogaret_longitud;llogaret_latitud;impremta;diposit_legal;total_objectes_digitals;codi_reprografia;data_publicacio;data_descarrega;enllac_objecte_digital
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1778;ANC1-886-T-1778;;Unitat d'instal?lació;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 124 unitats documentals = 124 expedients (563 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1563/
Signatura retorn: Caixa 41, Capsa 284/";"Accés a les imatges: CDMH_PS_BAR_C1563/
Unitat d'instal·lació provisional: 284 (1a transferència 2011)/
Disc: 10/
Sig.antiga: 1563/.  .";;;;;;;;;;563;1001778.0001 - 1001778.0563;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1778
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1835;ANC1-886-T-1835;;Unitat d'instal?lació;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 129 unitats documentals = 129 expedients (755 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1562/
Signatura retorn: Caixa 28, Capsa 219/";"Accés a les imatges: CDMH_PS_BAR_C1562/
Unitat d'instal·lació provisional: 219 (1a transferència 2010)/
Disc: 08/
Sig.antiga: 1562/.  .";;;;;;;;;;755;1001835.0001 - 1001835.0755;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1835
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1846;ANC1-886-T-1846;;Unitat d'instal?lació;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 102 unitats documentals = 102 expedients (822 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1550/
Signatura retorn: Caixa 40, Capsa 277/";"Accés a les imatges: CDMH_PS_BAR_C1550/
Unitat d'instal·lació provisional: 277 (1a transferència 2011)/
Disc: 09/
Sig.antiga: 1550/.  .";;;;;;;;;;822;1001846.0001 - 1001846.0822;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1846
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1847;ANC1-886-T-1847;;Unitat d'instal?lació;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 100 unitats documentals = 100 expedients (793 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1551/
Signatura retorn: Caixa 40, Capsa 278/";"Accés a les imatges: CDMH_PS_BAR_C1551/
Unitat d'instal·lació provisional: 278 (1a transferència 2011)/
Disc: 09/
Sig.antiga: 1551/.  .";;;;;;;;;;793;1001847.0001 - 1001847.0793;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1847
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1852;ANC1-886-T-1852;;Unitat d'instal?lació;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 102 unitats documentals = 102 expedients (863 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1552/
Signatura retorn: Caixa 41, Capsa 279/";"Accés a les imatges: CDMH_PS_BAR_C1552/
Unitat d'instal·lació provisional: 279 (1a transferència 2011)/
Disc: 09/
Sig.antiga: 1552/.  .";;;;;;;;;;863;1001852.0001 - 1001852.0863;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1852
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1792;ANC1-886-T-1792;;Unitat d'instal?lació;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 82 unitats documentals = 82 expedients (650 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1565/
Signatura retorn: Caixa 42, Capsa 285/";"Accés a les imatges: CDMH_PS_BAR_C1565/
Unitat d'instal·lació provisional: 285 (1a transferència 2011)/
Disc: 12/
Sig.antiga: 1565/.  .";;;;;;;;;;650;1001792.0001 - 1001792.0650;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1792
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1811;ANC1-886-T-1811;;Unitat d'instal?lació;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 91 unitats documentals = 91 expedients (672 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1511/
Signatura retorn: Caixa 25, Capsa 200/";"Accés a les imatges: CDMH_PS_BAR_C1511/
Unitat d'instal·lació provisional: 200 (1a transferència 2010)/
Disc: 06/
Sig.antiga: 1511/.  .";;;;;;;;;;672;1001811.0001 - 1001811.0672;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1811
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1810;ANC1-886-T-1810;;Unitat d'instal?lació;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 100 unitats documentals = 100 expedients (823 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1560/
Signatura retorn: Caixa 41, Capsa 283/";"Accés a les imatges: CDMH_PS_BAR_C1560/
Unitat d'instal·lació provisional: 283 (1a transferència 2011)/
Disc: 09/
Sig.antiga: 1560/.  .";;;;;;;;;;823;1001810.0001 - 1001810.0823;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1810
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1777;ANC1-886-T-1777;;Unitat d'instal?lació;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 122 unitats documentals = 122 expedients (508 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1533/
Signatura retorn: Caixa 39, Capsa 270/";"Accés a les imatges: CDMH_PS_BAR_C1533/
Unitat d'instal·lació provisional: 270 (1a transferència 2011)/
Disc: 11/
Sig.antiga: 1533/.  .";;;;;;;;;;508;1001777.0001 - 1001777.0508;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1777
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1781;ANC1-886-T-1781;;Unitat d'instal?lació;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 81 unitats documentals = 81 expedients (888 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1505/
Signatura retorn: Caixa 37, Capsa 258/";"Accés a les imatges: CDMH_PS_BAR_C1505/
Unitat d'instal·lació provisional: 258 (1a transferència 2011)/
Disc: 09/
Sig.antiga: 1505/.  .";;;;;;;;;;888;1001781.0001 - 1001781.0888;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1781
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1789;ANC1-886-T-1789;;Unitat d'instal?lació;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 93 unitats documentals = 93 expedients (489 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1497/
Signatura retorn: Caixa 25, Capsa 193/";"Accés a les imatges: CDMH_PS_BAR_C1497/
Unitat d'instal·lació provisional: 193 (1a transferència 2010)/
Disc: 05/
Sig.antiga: 1497/.  .";;;;;;;;;;489;1001789.0001 - 1001789.0489;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1789
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1774;ANC1-886-T-1774;;Unitat d'instal?lació;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 75 unitats documentals = 75 expedients (821 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1536/
Signatura retorn: Caixa 27, Capsa 213/";"Accés a les imatges: CDMH_PS_BAR_C1536/
Unitat d'instal·lació provisional: 213 (1a transferència 2010)/
Disc: 08/
Sig.antiga: 1536/.  .";;;;;;;;;;821;1001774.0001 - 1001774.0821;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1774
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1776;ANC1-886-T-1776;;Unitat d'instal?lació;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 96 unitats documentals = 96 expedients (653 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1549/
Signatura retorn: Caixa 40, Capsa 276/";"Accés a les imatges: CDMH_PS_BAR_C1549/
Unitat d'instal·lació provisional: 276 (1a transferència 2011)/
Disc: 09/
Sig.antiga: 1549/.  .";;;;;;;;;;653;1001776.0001 - 1001776.0653;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1776
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1841;ANC1-886-T-1841;;Unitat d'instal?lació;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 92 unitats documentals = 92 expedients (791 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1496/
Signatura retorn: Caixa 37, Capsa 254/";"Accés a les imatges: CDMH_PS_BAR_C1496/
Unitat d'instal·lació provisional: 254 (1a transferència 2011)/
Disc: 10/
Sig.antiga: 1496/.  .";;;;;;;;;;791;1001841.0001 - 1001841.0791;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1841
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1780;ANC1-886-T-1780;;Unitat documental composta;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 52 unitats documentals = 52 expedients (415 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1502, sub_1_52/
Signatura retorn: Caixa 37, Capsa 256/";"Accés a les imatges: CDMH_PS_BAR_C1502_Exp001 a CDMH_PS_BAR_C1502_Exp052/
Unitat d'instal·lació provisional: 256 (1a transferència 2011)/
Disc: 10/
Sig.antiga: 1502/.  .";;;;;;;;;;415;1001780.0001 - 1001780.0415;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1780
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1816;ANC1-886-T-1816;;Unitat d'instal?lació;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 96 unitats documentals = 96 expedients (585 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1513/
Signatura retorn: Caixa 26, Capsa 202/";"Accés a les imatges: CDMH_PS_BAR_C1513/
Unitat d'instal·lació provisional: 202 (1a transferència 2010)/
Disc: 07/
Sig.antiga: 1513/.  .";;;;;;;;;;585;1001816.0001 - 1001816.0585;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1816
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1797;ANC1-886-T-1797;;Unitat d'instal?lació;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 110 unitats documentals = 110 expedients (783 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1503/
Signatura retorn: Caixa 25, Capsa 197/";"Accés a les imatges: CDMH_PS_BAR_C1503/
Unitat d'instal·lació provisional: 197 (1a transferència 2010)/
Disc: 08/
Sig.antiga: 1503/.  .";;;;;;;;;;783;1001797.0001 - 1001797.0783;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1797
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1795;ANC1-886-T-1795;;Unitat d'instal?lació;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 113 unitats documentals = 113 expedients (623 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1554/
Signatura retorn: Caixa 41, Capsa 280/";"Accés a les imatges: CDMH_PS_BAR_C1554/
Unitat d'instal·lació provisional: 280 (1a transferència 2011)/
Disc: 09/
Sig.antiga: 1554/.  .";;;;;;;;;;623;1001795.0001 - 1001795.0623;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1795
ANC;Arxiu Nacional de Catalunya;1;LLEI 21 DEL 2005 DE RESTITUCIÓ A LA GENERALITAT DE CATALUNYA;886;T;1785;ANC1-886-T-1785;;Unitat d'instal?lació;Expedients d'afiliats. De la A a la Z;1932 - 1939;01-01-1932;-;31-12-1939;N;PS Barcelona;01000000000000;CADCI - Centre Autonomista de Dependents del Comerç i de la Indústria;0030700000000000;;;;;"VOLUM: 64 unitats documentals = 64 expedients (763 imatges)/

TOPÒNIMS: Barcelona (Barcelonès; Barcelona prov.)/

LLENGÜES: Català

NOTA DE PRODUCTOR [segons PARES]: UGT. CENTRE AUTONOMISTA DE DEPENDENTS DEL COMERÇ I DE LA INDUSTRIA DE BARCELONA (CADCI)

NOTA DE TÍTOL [segons PARES]: CADCI. Expedientes de afiliados. De la A a la Z

NOTA D'ABAST I CONTINGUT [segons PARES]: Expedientes de afiliados. De la A a la Z

HISTÒRIA ARXIVÍSTICA:
Signatura DNSD (documentació confiscada pels serveis de Recuperación de Documentos, la DERD): PS-BARCELONA,1540/
Signatura retorn: Caixa 40, Capsa 273/";"Accés a les imatges: CDMH_PS_BAR_C1540/
Unitat d'instal·lació provisional: 273 (1a transferència 2011)/
Disc: 18/
Sig.antiga: 1540/.  .";;;;;;;;;;763;1001785.0001 - 1001785.0763;26/01/2022;25/03/2023;https://arxiusenlinia.cultura.gencat.cat/#/cercabasica/detallunitat/ANC1-886-T-1785
